user_id,product_id,category,price,old_name,status,amount,base_price,region,priority
7797,533,Sports,1469.75,Furniture Tool v4,Canceled,1422.61,1422.61,South,Critical
1697,716,Appliances,1479.39,Appliances Device v4,Completed,7236.65,1447.33,North,Medium
7466,114,Clothing,862.54,Clothing System v4,Processing,853.48,853.48,South,High
1131,612,Clothing,1484.78,Clothing Apparel v3,Completed,1438.28,1438.28,Midwest,Medium
7693,245,Clothing,46.39,Furniture Device v2,Completed,38.22,12.74,East,Low
7579,810,Sports,1318.37,Toys System v4,Shipped,5191.72,1297.93,East,High
9735,453,Sports,463.83,Toys System v2,Pending,1814.52,453.63,North,High
9881,811,Toys,1901.44,Electronics System v5,Pending,7438.88,1859.72,North,Critical
,341,Clothing,70.23,Clothing Monitor v4,Completed,97.28,24.32,South,High
2609,440,Clothing,119.41,Toys System v1,Completed,189.3,94.65,South,Medium
,343,Electronics,314.95,Sports Desk v4,Processing,266.06,266.06,North,Low
,341,Furniture,1126.26,Appliances System v1,Canceled,1112.79,1112.79,Midwest,Low
7686,811,Toys,942.49,Furniture Apparel v4,Shipped,915.34,915.34,East,Critical
6198,505,Clothing,761.59,Appliances Device v3,Completed,734.24,734.24,East,Critical
3334,573,Toys,715.64,Appliances Widget v3,Shipped,2010.57,670.19,North,Medium
8270,445,Sports,332.74,Sports Widget v2,Shipped,1597.15,319.43,Midwest,High
6327,502,Electronics,1722.65,Electronics Gear v3,Canceled,1715.0,1715.0,North,High
,577,Appliances,1854.33,Toys Apparel v3,Pending,5490.93,1830.31,North,Medium
6391,114,Furniture,937.05,Electronics Apparel v1,Completed,1788.66,894.33,West,High
,374,Appliances,1542.65,Appliances Tool v5,Processing,3003.1,1501.55,North,Medium
1650,242,Toys,1946.61,Appliances Widget v2,Processing,1935.81,1935.81,North,Low
8595,214,Clothing,869.63,Clothing Widget v1,Canceled,1687.74,843.87,North,High
2381,836,Clothing,1333.68,Electronics Monitor v4,Completed,2579.44,1289.72,North,High
1602,762,Sports,28.85,Toys Tool v4,Completed,94.64,23.66,South,Medium
7102,535,Toys,921.86,Clothing Gear v1,Pending,2685.03,895.01,North,Low
6418,340,Clothing,1871.35,Clothing Monitor v3,Shipped,9220.3,1844.06,Midwest,Critical
9783,323,Toys,1703.78,Toys Tool v4,Shipped,1688.15,1688.15,South,Critical
8287,444,Clothing,1121.25,Furniture Widget v3,Processing,2151.64,1075.82,Midwest,Critical
7933,403,Appliances,1084.37,Sports Monitor v4,Pending,1047.91,1047.91,North,Critical
4490,365,Furniture,1540.16,Furniture Apparel v5,Canceled,1491.73,1491.73,West,Critical
