"Customer ID","Order ID","Order Date",Customer_Order_Sequence
NS-18640,CA-2016-131639,12/17/2016,15
NS-18640,CA-2016-131639,12/17/2016,16
NS-18640,CA-2016-144645,2/2/2016,17
NS-18640,CA-2015-123155,3/9/2015,18
NS-18640,CA-2015-123155,3/9/2015,19
NS-18640,CA-2017-134635,4/15/2017,20
NS-18640,CA-2014-159338,6/25/2014,21
NS-18640,CA-2017-141614,6/5/2017,22
NS-18640,CA-2017-115651,7/9/2017,23
NS-18640,CA-2017-115651,7/9/2017,24
NS-18640,CA-2015-163895,8/7/2015,25
NS-18640,US-2015-117492,8/7/2015,26
NW-18400,CA-2015-115511,11/21/2015,1
NW-18400,CA-2015-115511,11/21/2015,2
NW-18400,CA-2014-168984,11/26/2014,3
NW-18400,CA-2014-168984,11/26/2014,4
NW-18400,CA-2014-168984,11/26/2014,5
NW-18400,CA-2016-159023,11/3/2016,6
NW-18400,CA-2016-159023,11/3/2016,7
NW-18400,US-2015-160857,5/8/2015,8
NW-18400,US-2015-160857,5/8/2015,9
NW-18400,US-2015-160857,5/8/2015,10
NW-18400,US-2015-160857,5/8/2015,11
NW-18400,US-2015-160857,5/8/2015,12
NW-18400,CA-2014-138317,6/21/2014,13
NW-18400,CA-2014-138317,6/21/2014,14
NW-18400,CA-2014-138317,6/21/2014,15
NW-18400,CA-2014-138317,6/21/2014,16
NW-18400,CA-2014-138317,6/21/2014,17
NW-18400,CA-2014-138317,6/21/2014,18
NW-18400,CA-2017-127656,7/11/2017,19
NW-18400,CA-2015-102582,9/15/2015,20
NW-18400,CA-2015-102582,9/15/2015,21
NW-18400,CA-2015-102582,9/15/2015,22
NZ-18565,US-2017-148054,10/6/2017,1
NZ-18565,US-2017-148054,10/6/2017,2
NZ-18565,US-2017-148054,10/6/2017,3
NZ-18565,CA-2016-110772,11/20/2016,4
NZ-18565,CA-2016-110772,11/20/2016,5
NZ-18565,CA-2016-110772,11/20/2016,6
NZ-18565,CA-2016-110772,11/20/2016,7
NZ-18565,CA-2017-150609,4/30/2017,8
NZ-18565,US-2016-158680,7/1/2016,9
NZ-18565,CA-2016-134222,7/10/2016,10
NZ-18565,US-2014-106299,8/2/2014,11
NZ-18565,US-2014-106299,8/2/2014,12
NZ-18565,US-2014-106299,8/2/2014,13
NZ-18565,CA-2015-144267,8/21/2015,14
NZ-18565,CA-2015-144267,8/21/2015,15
NZ-18565,CA-2015-144267,8/21/2015,16
NZ-18565,CA-2015-144267,8/21/2015,17
NZ-18565,CA-2017-154676,8/5/2017,18
NZ-18565,CA-2016-164154,9/11/2016,19
NZ-18565,CA-2016-164154,9/11/2016,20
ON-18715,CA-2016-130820,11/15/2016,1
ON-18715,CA-2014-121286,11/4/2014,2
ON-18715,CA-2014-121286,11/4/2014,3
ON-18715,CA-2014-154095,12/2/2014,4
ON-18715,CA-2014-154095,12/2/2014,5
ON-18715,CA-2014-154095,12/2/2014,6
ON-18715,CA-2014-154095,12/2/2014,7
ON-18715,US-2016-151862,3/1/2016,8
ON-18715,CA-2016-118255,3/11/2016,9
ON-18715,CA-2016-118255,3/11/2016,10
ON-18715,US-2015-117184,5/17/2015,11
ON-18715,US-2015-117184,5/17/2015,12
ON-18715,CA-2015-112014,8/13/2015,13
ON-18715,CA-2014-140039,9/13/2014,14
ON-18715,US-2015-161466,9/24/2015,15
OT-18730,CA-2017-162173,10/26/2017,1
OT-18730,CA-2017-162173,10/26/2017,2
OT-18730,CA-2015-109169,4/20/2015,3
OT-18730,CA-2016-113243,6/10/2016,4
OT-18730,CA-2016-113243,6/10/2016,5
OT-18730,CA-2016-113243,6/10/2016,6
OT-18730,CA-2017-115364,6/26/2017,7
OT-18730,CA-2016-107783,7/28/2016,8
OT-18730,CA-2016-107783,7/28/2016,9
OT-18730,CA-2016-107783,7/28/2016,10
PA-19060,CA-2015-129476,10/15/2015,1
PA-19060,US-2016-117387,10/27/2016,2
PA-19060,US-2016-158309,11/26/2016,3
PA-19060,CA-2015-105970,3/2/2015,4
PA-19060,CA-2015-105970,3/2/2015,5
PA-19060,CA-2014-148761,5/17/2014,6
PA-19060,CA-2017-140508,9/18/2017,7
PB-18805,CA-2016-125738,10/15/2016,1
PB-18805,CA-2016-125738,10/15/2016,2
PB-18805,CA-2016-125738,10/15/2016,3
PB-18805,CA-2015-146465,11/20/2015,4
PB-18805,CA-2017-156958,12/5/2017,5
PB-18805,CA-2017-156958,12/5/2017,6
PB-18805,CA-2017-156958,12/5/2017,7
PB-18805,CA-2017-156958,12/5/2017,8
PB-18805,CA-2017-156958,12/5/2017,9
PB-19105,CA-2014-128888,11/15/2014,1
PB-19105,US-2017-101518,11/3/2017,2
PB-19105,CA-2016-150889,3/20/2016,3
PB-19105,CA-2017-161970,9/22/2017,4
PB-19105,CA-2017-161970,9/22/2017,5
PB-19150,CA-2015-137526,1/13/2015,1
PB-19150,CA-2015-137526,1/13/2015,2
PB-19150,CA-2015-137526,1/13/2015,3
PB-19150,US-2014-111353,11/29/2014,4
PB-19150,CA-2014-146843,11/30/2014,5
PB-19150,CA-2014-146843,11/30/2014,6
PB-19150,CA-2014-107573,12/12/2014,7
PB-19150,CA-2016-148796,4/14/2016,8
PB-19150,CA-2015-167269,6/16/2015,9
PB-19150,US-2014-150532,7/14/2014,10
PB-19150,CA-2017-142391,9/24/2017,11
PB-19210,CA-2014-149055,11/23/2014,1
PB-19210,CA-2016-164938,2/11/2016,2
PC-18745,CA-2016-105494,11/10/2016,1
PC-18745,CA-2016-105494,11/10/2016,2
PC-18745,CA-2016-159639,11/27/2016,3
PC-18745,US-2017-162068,12/28/2017,4
PC-18745,CA-2014-150245,12/31/2014,5
PC-19000,US-2014-163797,4/8/2014,1
PC-19000,CA-2015-153388,8/1/2015,2
PC-19000,CA-2015-153388,8/1/2015,3
PF-19120,CA-2015-140025,4/7/2015,1
PF-19120,CA-2015-140025,4/7/2015,2
PF-19120,CA-2014-166457,5/5/2014,3
PF-19120,CA-2014-166457,5/5/2014,4
PF-19120,CA-2014-166457,5/5/2014,5
PF-19120,CA-2015-129896,6/15/2015,6
PF-19120,CA-2015-129896,6/15/2015,7
PF-19120,CA-2015-129896,6/15/2015,8
PF-19120,US-2015-126977,9/17/2015,9
PF-19120,US-2015-126977,9/17/2015,10
PF-19120,US-2015-126977,9/17/2015,11
PF-19120,US-2015-126977,9/17/2015,12
PF-19120,US-2015-126977,9/17/2015,13
PF-19120,US-2015-126977,9/17/2015,14
PF-19120,US-2015-126977,9/17/2015,15
PF-19120,US-2015-126977,9/17/2015,16
PF-19120,US-2015-126977,9/17/2015,17
PF-19120,US-2015-126977,9/17/2015,18
PF-19165,CA-2016-138233,11/9/2016,1
PF-19165,CA-2017-118437,6/17/2017,2
PF-19165,CA-2017-118437,6/17/2017,3
PF-19165,CA-2016-162355,6/30/2016,4
PF-19165,CA-2016-162355,6/30/2016,5
PF-19165,CA-2015-101707,8/27/2015,6
PF-19165,CA-2015-101707,8/27/2015,7
PF-19165,CA-2015-101707,8/27/2015,8
PF-19165,US-2014-134614,9/20/2014,9
PF-19165,CA-2015-111458,9/26/2015,10
PF-19225,CA-2016-114972,11/3/2016,1
PF-19225,CA-2016-114972,11/3/2016,2
PF-19225,CA-2016-114972,11/3/2016,3
PF-19225,CA-2016-114972,11/3/2016,4
PF-19225,US-2016-163258,12/29/2016,5
PF-19225,CA-2016-160234,6/26/2016,6
PF-19225,CA-2017-110380,9/2/2017,7
PF-19225,US-2017-130687,9/7/2017,8
PF-19225,US-2017-130687,9/7/2017,9
PF-19225,US-2017-130687,9/7/2017,10
PG-18820,CA-2016-144344,10/28/2016,1
PG-18820,CA-2016-144344,10/28/2016,2
PG-18820,CA-2016-144344,10/28/2016,3
PG-18820,CA-2016-144344,10/28/2016,4
PG-18820,US-2017-116491,11/11/2017,5
PG-18820,CA-2016-103464,11/18/2016,6
PG-18820,CA-2017-123701,11/24/2017,7
PG-18820,US-2016-162859,2/15/2016,8
PG-18820,US-2016-162859,2/15/2016,9
PG-18820,CA-2016-106306,3/8/2016,10
PG-18820,US-2015-155369,4/19/2015,11
PG-18820,US-2015-155369,4/19/2015,12
PG-18820,CA-2016-150000,4/8/2016,13
PG-18820,US-2014-102071,5/9/2014,14
PG-18820,US-2014-102071,5/9/2014,15
PG-18820,CA-2014-109890,7/21/2014,16
PG-18820,US-2015-129553,7/27/2015,17
PG-18820,CA-2016-151561,9/1/2016,18
PG-18820,CA-2016-151561,9/1/2016,19
PG-18820,CA-2016-151561,9/1/2016,20
PG-18820,CA-2016-151561,9/1/2016,21
PG-18820,CA-2017-140186,9/29/2017,22
PG-18820,CA-2017-140186,9/29/2017,23
PG-18820,CA-2017-140186,9/29/2017,24
PG-18820,CA-2017-140186,9/29/2017,25
PG-18820,CA-2017-140186,9/29/2017,26
PG-18895,CA-2016-111010,1/22/2016,1
PG-18895,CA-2017-155558,10/26/2017,2
PG-18895,CA-2017-155558,10/26/2017,3
PG-18895,CA-2017-148320,11/3/2017,4
PG-18895,CA-2015-134117,12/17/2015,5
PG-18895,CA-2015-134117,12/17/2015,6
PG-18895,CA-2015-134117,12/17/2015,7
PG-18895,CA-2015-134117,12/17/2015,8
PG-18895,CA-2016-147578,4/22/2016,9
PG-18895,CA-2014-103849,5/11/2014,10
PG-18895,CA-2014-103849,5/11/2014,11
PG-18895,CA-2014-103849,5/11/2014,12
PG-18895,CA-2017-122056,6/13/2017,13
PG-18895,US-2017-135986,6/20/2017,14
PG-18895,US-2017-135986,6/20/2017,15
PG-18895,CA-2015-166464,9/12/2015,16
PG-18895,CA-2015-166464,9/12/2015,17
PH-18790,CA-2017-113558,10/21/2017,1
PH-18790,CA-2017-113558,10/21/2017,2
PJ-18835,CA-2015-137897,11/14/2015,1
PJ-18835,CA-2015-154746,11/14/2015,2
PJ-18835,CA-2015-154746,11/14/2015,3
PJ-18835,CA-2015-137897,11/14/2015,4
PJ-18835,CA-2015-137897,11/14/2015,5
PJ-18835,CA-2017-105130,11/21/2017,6
PJ-18835,CA-2017-105130,11/21/2017,7
PJ-18835,CA-2016-160136,11/3/2016,8
PJ-18835,CA-2017-103009,11/3/2017,9
PJ-18835,US-2017-108700,5/19/2017,10
PJ-18835,CA-2014-135993,5/28/2014,11
PJ-18835,CA-2014-135993,5/28/2014,12
PJ-18835,CA-2016-112676,5/5/2016,13
PJ-19015,CA-2014-124023,4/7/2014,1
PJ-19015,CA-2017-143686,5/14/2017,2
PJ-19015,CA-2017-143686,5/14/2017,3
PJ-19015,CA-2017-151218,6/20/2017,4
PJ-19015,CA-2015-122973,7/18/2015,5
PJ-19015,CA-2015-122973,7/18/2015,6
PJ-19015,CA-2015-122973,7/18/2015,7
PJ-19015,CA-2016-137939,7/20/2016,8
PJ-19015,CA-2017-163069,8/18/2017,9
PJ-19015,CA-2016-153101,9/8/2016,10
PK-18910,CA-2014-105172,4/4/2014,1
PK-18910,CA-2016-158099,9/3/2016,2
PK-18910,CA-2016-158099,9/3/2016,3
PK-19075,CA-2014-105893,11/11/2014,1
PK-19075,CA-2017-132346,11/7/2017,2
PK-19075,CA-2016-129126,12/14/2016,3
PK-19075,CA-2016-129126,12/14/2016,4
PK-19075,CA-2016-129126,12/14/2016,5
PK-19075,CA-2016-129126,12/14/2016,6
PK-19075,CA-2016-129126,12/14/2016,7
PK-19075,CA-2016-118332,12/16/2016,8
PK-19075,CA-2017-107461,12/21/2017,9
PK-19075,CA-2017-147753,3/5/2017,10
PK-19075,CA-2016-166282,4/16/2016,11
PK-19075,CA-2016-166282,4/16/2016,12
PK-19075,CA-2016-150343,8/16/2016,13
PK-19075,US-2017-102183,8/21/2017,14
PK-19075,US-2017-102183,8/21/2017,15
PK-19075,US-2016-134488,9/24/2016,16
PK-19075,CA-2017-116680,9/4/2017,17
PK-19075,CA-2017-116680,9/4/2017,18
PK-19075,CA-2016-115756,9/5/2016,19
PK-19075,CA-2016-115756,9/5/2016,20
PK-19075,CA-2016-115756,9/5/2016,21
PK-19075,CA-2016-115756,9/5/2016,22
PK-19075,CA-2016-115756,9/5/2016,23
PL-18925,CA-2014-168305,11/1/2014,1
PL-18925,CA-2014-168305,11/1/2014,2
PL-18925,CA-2017-119564,12/15/2017,3
PL-18925,US-2016-113509,3/15/2016,4
PL-18925,CA-2017-109946,4/16/2017,5
PL-18925,CA-2017-165757,6/22/2017,6
PL-18925,CA-2017-165757,6/22/2017,7
PL-18925,CA-2017-165757,6/22/2017,8
PM-18940,CA-2015-141250,1/19/2015,1
PM-18940,CA-2015-141250,1/19/2015,2
PM-18940,CA-2016-102092,12/9/2016,3
PM-18940,CA-2014-117709,5/4/2014,4
PM-19135,CA-2016-165148,10/22/2016,1
PM-19135,CA-2016-149685,10/8/2016,2
PM-19135,CA-2017-159667,11/9/2017,3
PM-19135,CA-2017-159667,11/9/2017,4
PM-19135,US-2015-134558,12/19/2015,5
PM-19135,US-2015-134558,12/19/2015,6
PM-19135,US-2015-134558,12/19/2015,7
PN-18775,US-2017-148768,11/30/2017,1
PN-18775,CA-2017-161018,11/9/2017,2
PN-18775,CA-2016-138597,12/18/2016,3
PN-18775,US-2017-132031,4/23/2017,4
PN-18775,US-2017-132031,4/23/2017,5
PN-18775,US-2017-132031,4/23/2017,6
PN-18775,US-2017-132031,4/23/2017,7
PN-18775,CA-2017-132213,4/25/2017,8
PN-18775,CA-2017-132213,4/25/2017,9
PN-18775,CA-2015-141936,8/7/2015,10
PN-18775,US-2016-118780,9/10/2016,11
PN-18775,US-2016-118780,9/10/2016,12
PN-18775,CA-2016-155439,9/14/2016,13
PO-18850,CA-2017-141705,10/24/2017,1
PO-18850,CA-2017-149853,10/3/2017,2
PO-18850,CA-2017-149853,10/3/2017,3
PO-18850,CA-2015-130183,11/13/2015,4
PO-18850,CA-2014-148782,11/2/2014,5
PO-18850,CA-2014-159681,12/7/2014,6
PO-18850,CA-2015-104486,5/1/2015,7
PO-18850,CA-2015-104486,5/1/2015,8
PO-18850,US-2017-101784,7/6/2017,9
PO-18850,CA-2017-129021,8/23/2017,10
PO-18850,CA-2017-129021,8/23/2017,11
PO-18850,CA-2017-129021,8/23/2017,12
PO-18850,CA-2017-129021,8/23/2017,13
PO-18850,US-2016-141544,8/30/2016,14
PO-18850,US-2016-141544,8/30/2016,15
PO-18850,US-2016-141544,8/30/2016,16
PO-18850,US-2016-141544,8/30/2016,17
PO-18850,US-2016-141544,8/30/2016,18
PO-18850,CA-2016-111409,9/18/2016,19
PO-18865,CA-2014-146703,10/20/2014,1
PO-18865,CA-2017-108756,12/25/2017,2
PO-18865,CA-2017-143259,12/30/2017,3
PO-18865,CA-2017-143259,12/30/2017,4
PO-18865,CA-2017-143259,12/30/2017,5
PO-18865,CA-2014-120838,3/23/2014,6
PO-18865,CA-2014-120838,3/23/2014,7
PO-18865,CA-2017-140088,5/28/2017,8
PO-18865,CA-2017-128328,8/5/2017,9
PO-18865,CA-2017-128328,8/5/2017,10
PO-18865,CA-2017-128328,8/5/2017,11
PO-18865,US-2016-152415,9/17/2016,12
PO-18865,US-2016-152415,9/17/2016,13
PO-19180,CA-2015-121783,11/10/2015,1
PO-19180,CA-2015-121783,11/10/2015,2
PO-19180,CA-2015-121783,11/10/2015,3
PO-19180,CA-2015-121783,11/10/2015,4
PO-19180,CA-2015-121783,11/10/2015,5
PO-19180,CA-2016-147683,11/13/2016,6
PO-19180,CA-2015-164539,11/16/2015,7
PO-19180,CA-2017-142867,3/17/2017,8
PO-19180,CA-2017-142867,3/17/2017,9
PO-19180,CA-2017-143665,4/26/2017,10
PO-19180,CA-2017-143665,4/26/2017,11
PO-19180,CA-2016-147375,6/12/2016,12
PO-19180,CA-2016-147375,6/12/2016,13
PO-19180,CA-2017-118346,7/23/2017,14
PO-19180,US-2015-156797,8/11/2015,15
PO-19180,US-2015-156797,8/11/2015,16
PO-19180,CA-2016-151148,9/12/2016,17
PO-19180,CA-2016-151148,9/12/2016,18
PO-19195,CA-2014-112326,1/4/2014,1
PO-19195,CA-2014-112326,1/4/2014,2
PO-19195,CA-2014-112326,1/4/2014,3
PO-19195,US-2017-103247,10/5/2017,4
PO-19195,US-2017-103247,10/5/2017,5
PO-19195,CA-2015-110891,11/20/2015,6
PO-19195,CA-2015-144099,11/29/2015,7
PO-19195,CA-2015-156335,9/25/2015,8
PO-19195,CA-2015-156335,9/25/2015,9
PO-19195,CA-2015-156335,9/25/2015,10
PP-18955,CA-2016-145177,11/10/2016,1
PP-18955,CA-2016-145177,11/10/2016,2
PP-18955,CA-2016-145177,11/10/2016,3
PP-18955,CA-2016-145177,11/10/2016,4
PP-18955,CA-2016-145177,11/10/2016,5
PP-18955,CA-2016-145177,11/10/2016,6
PP-18955,CA-2016-145177,11/10/2016,7
PP-18955,CA-2016-145177,11/10/2016,8
PP-18955,CA-2015-130253,12/14/2015,9
PP-18955,US-2016-108504,2/5/2016,10
PP-18955,US-2016-108504,2/5/2016,11
PP-18955,US-2016-108504,2/5/2016,12
PP-18955,US-2016-108504,2/5/2016,13
PP-18955,US-2016-108504,2/5/2016,14
PP-18955,US-2016-108504,2/5/2016,15
PP-18955,US-2016-108504,2/5/2016,16
PP-18955,US-2016-108504,2/5/2016,17
PP-18955,US-2016-108504,2/5/2016,18
PP-18955,US-2016-108504,2/5/2016,19
PP-18955,CA-2017-117401,5/18/2017,20
PP-18955,CA-2017-117401,5/18/2017,21
PP-18955,CA-2017-117401,5/18/2017,22
PP-18955,CA-2015-111864,6/19/2015,23
PP-18955,CA-2015-146087,7/6/2015,24
PP-18955,US-2014-115413,8/26/2014,25
PP-18955,US-2014-115413,8/26/2014,26
PP-18955,CA-2017-134096,9/24/2017,27
PP-18955,CA-2017-134096,9/24/2017,28
PP-18955,CA-2014-126683,9/29/2014,29
PP-18955,CA-2014-126683,9/29/2014,30
PP-18955,CA-2014-146815,9/8/2014,31
PP-18955,CA-2014-146815,9/8/2014,32
PR-18880,CA-2017-162250,11/24/2017,1
PR-18880,US-2015-110261,12/19/2015,2
PR-18880,CA-2015-125563,4/11/2015,3
PR-18880,CA-2015-125563,4/11/2015,4
PR-18880,US-2017-109253,8/21/2017,5
PR-18880,US-2017-109253,8/21/2017,6
PR-18880,US-2017-109253,8/21/2017,7
PR-18880,US-2017-109253,8/21/2017,8
PR-18880,US-2017-109253,8/21/2017,9
PR-18880,US-2017-109253,8/21/2017,10
PR-18880,US-2017-109253,8/21/2017,11
PR-18880,CA-2014-136861,9/5/2014,12
PS-18760,CA-2016-153269,3/9/2016,1
PS-18760,CA-2016-153269,3/9/2016,2
PS-18760,CA-2016-153269,3/9/2016,3
PS-18760,CA-2016-153269,3/9/2016,4
PS-18760,CA-2017-128965,4/17/2017,5
PS-18760,CA-2017-128965,4/17/2017,6
PS-18760,CA-2017-128965,4/17/2017,7
PS-18760,CA-2017-128965,4/17/2017,8
PS-18760,CA-2017-128965,4/17/2017,9
PS-18760,CA-2017-128965,4/17/2017,10
PS-18760,CA-2015-143147,5/26/2015,11
PS-18760,CA-2015-143147,5/26/2015,12
PS-18760,CA-2015-143147,5/26/2015,13
PS-18760,CA-2014-126963,6/15/2014,14
PS-18760,CA-2017-156237,9/14/2017,15
PS-18760,CA-2017-156237,9/14/2017,16
PS-18760,CA-2017-156237,9/14/2017,17
PS-18760,CA-2017-156237,9/14/2017,18
PS-18760,CA-2017-156237,9/14/2017,19
PS-18760,CA-2017-156237,9/14/2017,20
PS-18760,US-2016-101497,9/29/2016,21
PS-18970,US-2017-111920,10/22/2017,1
PS-18970,CA-2017-163818,10/4/2017,2
PS-18970,CA-2015-140830,11/30/2015,3
PS-18970,CA-2015-140830,11/30/2015,4
PS-18970,CA-2017-111591,3/21/2017,5
PS-18970,CA-2017-111591,3/21/2017,6
PS-18970,CA-2017-111591,3/21/2017,7
PS-18970,CA-2017-111591,3/21/2017,8
PS-18970,US-2014-120740,4/15/2014,9
PS-18970,US-2014-120740,4/15/2014,10
PS-18970,US-2015-164175,4/30/2015,11
PS-18970,CA-2015-135727,5/11/2015,12
PS-18970,CA-2016-161158,5/9/2016,13
PS-19045,CA-2017-160423,1/21/2017,1
PS-19045,CA-2017-160423,1/21/2017,2
PS-19045,CA-2016-164896,11/7/2016,3
PS-19045,CA-2014-136567,12/20/2014,4
PS-19045,CA-2014-136567,12/20/2014,5
PS-19045,CA-2014-136567,12/20/2014,6
PS-19045,CA-2014-136567,12/20/2014,7
PS-19045,CA-2015-132374,2/22/2015,8
PS-19045,CA-2017-109211,4/4/2017,9
PS-19045,CA-2017-133865,5/8/2017,10
PS-19045,CA-2015-155054,6/13/2015,11
PS-19045,CA-2015-155054,6/13/2015,12
PS-19045,CA-2015-155054,6/13/2015,13
PT-19090,CA-2017-103065,10/20/2017,1
PT-19090,CA-2017-103065,10/20/2017,2
PT-19090,CA-2017-103065,10/20/2017,3
PT-19090,CA-2017-145093,7/21/2017,4
PT-19090,US-2014-150924,9/12/2014,5
PT-19090,US-2016-152373,9/5/2016,6
PV-18985,CA-2017-105914,10/2/2017,1
PV-18985,CA-2017-105914,10/2/2017,2
PV-18985,CA-2016-119025,2/22/2016,3
PV-18985,US-2017-133081,3/11/2017,4
PV-18985,US-2017-133081,3/11/2017,5
PV-18985,CA-2016-107216,6/14/2016,6
PV-18985,CA-2016-107216,6/14/2016,7
PV-18985,CA-2016-107216,6/14/2016,8
PV-18985,CA-2016-107216,6/14/2016,9
PV-18985,CA-2014-161508,7/12/2014,10
PV-18985,CA-2014-161508,7/12/2014,11
PV-18985,CA-2014-161508,7/12/2014,12
PV-18985,CA-2014-161508,7/12/2014,13
PW-19030,CA-2016-113607,10/14/2016,1
PW-19030,CA-2016-113607,10/14/2016,2
PW-19030,CA-2017-137323,11/14/2017,3
PW-19030,CA-2016-105354,12/2/2016,4
PW-19030,CA-2016-140438,12/24/2016,5
PW-19030,CA-2015-127327,2/3/2015,6
PW-19030,CA-2017-156272,3/21/2017,7
PW-19030,CA-2014-125150,5/16/2014,8
PW-19030,CA-2017-116988,6/27/2017,9
PW-19030,CA-2017-116988,6/27/2017,10
PW-19030,CA-2017-116988,6/27/2017,11
PW-19030,CA-2016-140256,8/22/2016,12
PW-19030,CA-2017-117695,8/5/2017,13
PW-19240,CA-2014-164210,11/18/2014,1
PW-19240,CA-2014-164210,11/18/2014,2
PW-19240,CA-2015-144274,11/23/2015,3
PW-19240,CA-2015-144274,11/23/2015,4
PW-19240,CA-2015-144274,11/23/2015,5
PW-19240,CA-2015-144274,11/23/2015,6
PW-19240,US-2015-145422,12/3/2015,7
PW-19240,CA-2015-162782,2/21/2015,8
PW-19240,US-2015-114839,4/26/2015,9
PW-19240,US-2016-131891,7/29/2016,10
PW-19240,CA-2016-120257,9/22/2016,11
QJ-19255,CA-2016-142097,10/15/2016,1
QJ-19255,CA-2016-142097,10/15/2016,2
QJ-19255,CA-2016-142097,10/15/2016,3
QJ-19255,CA-2015-130995,11/1/2015,4
QJ-19255,CA-2015-117086,11/8/2015,5
QJ-19255,CA-2017-104066,12/5/2017,6
QJ-19255,CA-2016-134425,12/8/2016,7
QJ-19255,CA-2014-127859,3/17/2014,8
QJ-19255,CA-2016-109652,4/10/2016,9
QJ-19255,CA-2017-144526,4/30/2017,10
QJ-19255,CA-2017-144526,4/30/2017,11
QJ-19255,US-2014-157070,6/1/2014,12
QJ-19255,US-2014-157070,6/1/2014,13
RA-19285,CA-2015-155068,10/23/2015,1
RA-19285,CA-2015-155068,10/23/2015,2
RA-19285,CA-2017-127313,12/1/2017,3
RA-19285,CA-2017-127313,12/1/2017,4
RA-19285,CA-2014-154186,12/13/2014,5
RA-19285,CA-2015-111780,12/25/2015,6
RA-19285,CA-2015-111780,12/25/2015,7
RA-19285,CA-2015-111780,12/25/2015,8
RA-19285,CA-2017-161480,12/25/2017,9
RA-19285,CA-2017-131695,6/30/2017,10
RA-19285,CA-2017-131695,6/30/2017,11
RA-19285,CA-2015-150441,8/13/2015,12
RA-19285,US-2016-128195,8/4/2016,13
RA-19285,CA-2017-141929,9/4/2017,14
RA-19285,CA-2017-141929,9/4/2017,15
RA-19285,CA-2017-141929,9/4/2017,16
RA-19885,CA-2017-163629,11/17/2017,1
RA-19885,CA-2017-163629,11/17/2017,2
RA-19885,CA-2014-129091,11/22/2014,3
RA-19885,CA-2014-129091,11/22/2014,4
RA-19885,CA-2014-129091,11/22/2014,5
RA-19885,CA-2014-129091,11/22/2014,6
RA-19885,US-2017-111745,11/5/2017,7
RA-19885,US-2014-118997,4/8/2014,8
RA-19885,CA-2016-101343,7/17/2016,9
RA-19885,CA-2015-155453,8/9/2015,10
RA-19885,US-2017-106145,9/26/2017,11
RA-19885,US-2017-106145,9/26/2017,12
RA-19885,US-2017-106145,9/26/2017,13
RA-19885,US-2017-106145,9/26/2017,14
RA-19885,US-2017-106145,9/26/2017,15
RA-19915,CA-2014-134313,11/1/2014,1
RA-19915,CA-2014-134313,11/1/2014,2
RA-19915,CA-2015-149909,11/13/2015,3
RA-19915,CA-2015-149909,11/13/2015,4
RA-19915,CA-2015-149909,11/13/2015,5
RA-19915,CA-2017-140585,12/18/2017,6
RA-19915,CA-2017-140585,12/18/2017,7
RA-19915,CA-2017-140585,12/18/2017,8
RA-19915,CA-2015-130792,4/28/2015,9
RA-19915,CA-2015-130792,4/28/2015,10
RA-19915,CA-2014-123064,6/30/2014,11
RA-19915,US-2015-122784,7/20/2015,12
RA-19915,US-2015-122784,7/20/2015,13
RA-19915,US-2015-122784,7/20/2015,14
RA-19915,US-2015-122784,7/20/2015,15
RA-19915,CA-2017-112809,8/18/2017,16
RA-19915,CA-2017-112809,8/18/2017,17
RA-19915,CA-2017-112809,8/18/2017,18
RA-19915,CA-2016-149979,9/23/2016,19
RA-19915,CA-2016-149979,9/23/2016,20
RA-19915,CA-2014-102008,9/30/2014,21
RA-19945,CA-2017-152583,10/30/2017,1
RA-19945,CA-2017-152583,10/30/2017,2
RA-19945,CA-2017-152583,10/30/2017,3
RA-19945,CA-2015-112823,12/10/2015,4
RA-19945,CA-2017-146346,6/17/2017,5
RA-19945,CA-2015-126445,8/27/2015,6
RA-19945,CA-2014-169775,8/29/2014,7
RA-19945,CA-2014-169775,8/29/2014,8
RA-19945,CA-2014-169775,8/29/2014,9
RB-19330,CA-2017-106068,10/23/2017,1
RB-19330,CA-2017-106068,10/23/2017,2
RB-19330,CA-2017-106068,10/23/2017,3
RB-19330,CA-2017-106068,10/23/2017,4
RB-19330,CA-2014-159835,11/17/2014,5
RB-19330,CA-2014-159835,11/17/2014,6
RB-19360,CA-2017-140151,3/23/2017,1
RB-19360,CA-2017-140151,3/23/2017,2
RB-19360,CA-2017-140151,3/23/2017,3
RB-19360,CA-2016-166674,4/1/2016,4
RB-19360,CA-2016-166674,4/1/2016,5
RB-19360,CA-2016-166674,4/1/2016,6
RB-19360,CA-2016-166674,4/1/2016,7
RB-19360,CA-2016-166674,4/1/2016,8
RB-19360,CA-2016-166674,4/1/2016,9
RB-19360,CA-2016-156573,5/29/2016,10
RB-19360,CA-2016-156573,5/29/2016,11
RB-19360,CA-2016-156573,5/29/2016,12
RB-19360,CA-2016-109953,7/14/2016,13
RB-19360,CA-2016-109953,7/14/2016,14
RB-19360,CA-2016-109953,7/14/2016,15
RB-19360,CA-2017-169810,7/25/2017,16
RB-19360,CA-2017-162572,9/25/2017,17
RB-19360,CA-2017-162572,9/25/2017,18
RB-19435,US-2014-105137,10/10/2014,1
RB-19435,US-2014-105137,10/10/2014,2
RB-19435,CA-2017-146458,11/19/2017,3
RB-19435,CA-2014-167360,11/24/2014,4
RB-19435,US-2014-144078,11/25/2014,5
RB-19435,US-2014-144078,11/25/2014,6
RB-19435,US-2014-144078,11/25/2014,7
RB-19435,CA-2017-153871,12/11/2017,8
